"","21444515","21444506","21444517","21444504","21444511","21444503","21444513","21444501","21444510","21444508"
":","0.2802930956689544","0.3363517148027453","0.0","0.0","0.0","0.8408792870068632","0.0","0.5605861913379088","0.5605861913379088","0.0"
"Sport","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0","0.0","0.0","0.0"
"?","0.3958176257622786","0.0","0.0","0.0","0.0","0.0","0.0","0.7916352515245572","0.0","1.5832705030491143"
"@Raul_Lohan","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"TT","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"we","0.0","0.0","0.0","0.0","0.0","0.5113421558556028","0.0","1.0226843117112057","0.0","0.0"
"<","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.253733371897854"
"doin","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"soooo","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"Good","0.0","0.0","0.0","1.253733371897854","0.0","0.0","0.0","0.0","0.0","0.0"
"goe","0.626866685948927","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"give","0.0","0.6136105870267234","0.0","0.0","0.0","0.0","0.0","0.0","0.5113421558556028","0.0"
"B","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"bore","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
"use","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"anoth","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.626866685948927","0.0"
"I","0.0","0.3938881292931015","0.0","0.0","0.3938881292931015","0.0","1.3129604309770049","0.0","0.3282401077442512","0.6564802154885024"
"babe","0.0","0.0","0.0","0.0","0.7522400231387125","0.0","0.0","0.0","0.0","0.0"
